story_lh1,story_lh2,story_rh1,story_rh2,zyg
0.8478844388412035,-1.097681897436178,-0.07280639938050512,0.8176557337038823,1.0
-0.846235806937104,-0.9418686121267829,0.8063591515163534,1.2686969881789814,1.0
-2.022164013032787,-1.8541890175490732,1.8810022426041648,1.632689333969747,1.0
-1.9977695039560714,0.2397281271343107,1.5986727155016334,-0.12230623990000837,1.0
-0.26667819950070437,0.8149059711579587,-0.9289908356247953,-1.4381226523767112,1.0
0.037087959354026874,0.8195781968725807,-0.35221747433479655,-0.6099512692513002,1.0
-0.4121830664419845,-0.765756934002729,0.14196612568007336,0.7911649528441359,1.0
-0.7726668637864228,-0.7138239707075283,-0.30299861532142347,0.28428647286933895,1.0
-0.5294047724473099,-0.307938090013159,-0.05035126904246775,-2.6364016602642018,1.0
-0.5529517969991804,-0.2663679363888473,0.3491536706184006,0.510442114389511,1.0
0.6068927190955498,0.4986428518816926,0.6333347236414002,0.40533862236561685,1.0
0.7663670742738915,-0.6951366925393888,-0.8560603451770991,0.5790507336457136,1.0
0.6842254887602262,1.0673869060461845,-0.7624877607995125,-1.805022119688119,1.0
-1.4386305789857168,0.14595119149174735,-0.40388140572529324,-0.5309652320320775,1.0
0.036164045512545706,0.4976858202905461,-0.8450062749003652,-1.282946263927278,1.0
-0.5096759593626227,-1.1030379006732678,0.06230041496149756,0.7203816225901254,1.0
0.7875143873125531,1.396077741619572,0.0898007743598103,-0.29058443763803943,1.0
2.1125858130149737,1.3078278992926589,-0.9111097693404944,-0.893815320958866,1.0
0.04889155923481378,-0.3607988378533755,-0.7531373121094649,-0.40414568354727215,1.0
-0.75801701029368,-1.4348400978862783,1.439113604683925,1.124113612058221,1.0
-0.1836039531412291,-0.5524244315540079,-0.7268864695536797,0.1406682473436429,1.0
-0.4105385458358019,-0.9330715849634593,0.807100424119343,0.6018570175237675,1.0
0.38260689285366983,-0.4390354312473801,-0.06928787080267652,0.3898572053634752,1.0
-0.31570874095758833,-0.4940141069433747,0.8916422844612569,1.1269754806130783,1.0
0.5702384094012793,0.12967204848485944,-2.7380030915982405,-0.8162757160180099,1.0
-1.4902560722116656,-1.386980942881573,1.0010884305719012,1.0209051587334568,1.0
-0.11341943281699574,0.17587208010878522,-1.2685246446652885,-0.2856843773292212,1.0
0.4015344579531841,-0.2501676155226045,0.21979324236863662,1.5424242330071922,1.0
1.5587345447234005,1.601559022431789,-1.8063602166484012,-1.9307193433180294,1.0
0.6275367670435478,0.4489994557139289,0.5466866951416133,0.24655002346427457,1.0
-0.7496498196865057,0.8113856870199586,0.9626929401218433,-0.9510238334520287,1.0
1.9955931926665522,-0.19551232671855096,-2.3333806947821594,1.0137008623214774,1.0
-0.4908568949907178,0.940760188524537,0.602774511767478,-0.004745146998508069,1.0
1.1877481658261397,-0.09003323835061822,-1.5621565737381333,0.14917552735252626,1.0
-0.9902077104625548,-1.4041625720106268,1.8577612641916679,-0.3525374817152381,1.0
0.8007917920887722,2.2630722810683888,-0.8642076845030442,-1.2852317408292806,1.0
-2.2433346067592366,-2.877144348663281,2.0557529360651174,2.108716589292845,1.0
0.8150581980310286,0.5976693520239323,0.09559056183212901,-1.3251602926823913,1.0
-1.2010093947159168,-0.7556694220230419,0.6199245304251163,1.286635106515316,1.0
0.9517559232611712,-0.11728969795650056,-0.5582634743429645,-0.17032468068257645,1.0
0.6348183384890798,-0.3371686343977991,-0.6007109947144634,0.2617005108319749,1.0
0.29708980571016413,1.0697877258327508,0.5722362691680275,-1.154294904592433,1.0
0.4392375466247966,-0.49037276614713504,-1.8662452447063598,0.23362019243318516,1.0
-1.8301868616514108,-0.6548205543271798,2.2226950071064606,1.8915725256773979,1.0
1.7901376082945497,0.9900726989103437,-1.0087081845458157,-1.1107308487704044,1.0
0.5324596375222337,0.16171350775522472,0.1186264375932881,0.1408606371023194,1.0
0.22660231966163055,-1.335280804003718,0.20607449221106255,1.5120993771188098,1.0
-0.3165592101144994,-0.10959894362993955,-0.020720044912706178,0.19686933364989795,1.0
-0.46082300072550364,-0.6120543923068243,1.17795417185026,-0.9405973372514976,1.0
-0.5061388668083976,-1.2642236424606383,0.9896044866515549,0.19302333170333336,1.0
0.5241708813412209,0.4997062109090894,-0.5718960021793681,-0.7145732605614532,1.0
-0.39949345398827224,-0.58254599398352,0.7400126568923702,0.4608251710211549,1.0
-0.0279381008115769,1.680312372654537,1.2213088754868564,-0.460950807001503,1.0
0.27198921677048943,0.7074475587119365,-0.5243171115711761,0.5514843267869483,1.0
0.773056003296367,0.0021537137898080282,-1.4008586863947163,-1.3767814746140787,1.0
-2.3920007187155408,1.2181464796829293,1.8029841721984263,-1.7910943049725347,1.0
-1.643800702557551,-1.350507402308108,-0.3176277425101978,0.5441315143968726,1.0
0.4442232867013755,0.513200509653743,-1.251385230400286,-0.13763921286101052,1.0
-1.443052619569629,0.598992458706272,1.0714682151359678,-0.16960572326474718,1.0
0.6863805105444185,-0.5805146860780855,-0.8853037136792634,0.7996688183221681,1.0
-0.4900839065492047,-2.1298003806666026,-0.7098487381488157,1.7982482318007043,1.0
-0.17348084658347068,1.436651443355324,-0.5535257598846777,-0.3696645064726214,1.0
0.8590094958563465,0.707339034797902,-0.2883967733421203,-0.8210057470838084,1.0
0.002820206135296333,-0.06962993340138113,-0.41613430616343433,0.059537278495840604,1.0
-0.07949263459285863,-0.1718050015717342,0.10203818950139124,-0.18244207627768788,1.0
1.0252203489874199,-0.0868878245470733,-0.8322499540078399,-2.292809149833983,1.0
1.2037031103723403,0.6534565538355604,0.13501385244255654,0.06802819664586118,1.0
-1.110118774490121,-0.0076162982784334365,1.1906349271368295,0.46853061198371376,1.0
1.2431201535602878,0.4710468703112,-1.302239585589989,-0.5210010475300159,1.0
0.965304928826282,0.009992103981811431,-0.04866784466830691,-0.17927417958217207,1.0
0.22419259104616251,-0.6533292885289735,1.3888093551662082,1.4385891362175396,1.0
0.399447993651137,0.5956892517460732,0.12823971360089803,-0.1647454978535828,1.0
2.2967418567791196,-0.22842239323781724,-1.751326751787638,-1.6090710242975577,1.0
0.0431045281267946,0.7391776435909314,-0.5586309462253397,-3.1608380089376027,1.0
-1.36783412826629,-1.4594598067886189,0.9581354691789281,1.0602139100756314,1.0
-0.24107043138411638,-0.7708047188194452,0.8471647447132332,1.3578876254823244,1.0
0.7700742311005765,0.5780731106247746,0.9341472473310973,0.17773920051491623,1.0
0.6687999116769399,2.085224037557724,0.2055122296798302,-1.6780953340122928,1.0
-0.0007521949730912383,-0.17865417438234543,-0.14435069944738138,-0.007430329631611938,1.0
0.21302774353349754,-1.4666491627958698,0.4326104564074904,0.9446701882042602,1.0
1.5106648967669716,1.2197087481098288,-1.3210345949836806,-0.9630681308708728,1.0
0.40043811294452264,0.27837880059970127,-0.6124595036901865,-0.2700846964202198,1.0
-2.288125955469358,-0.9497786396015554,0.7493121042790389,0.9673174891446638,1.0
1.193306755507368,0.011746830305266779,-1.1798330174743816,0.3478180726107994,1.0
0.9930300536991244,-0.08898371178523604,-0.5519208005197259,0.4833084060175217,1.0
-1.851611810658921,-2.1805875769574468,1.0864909355430223,0.24440211416663213,1.0
-0.6261525927131113,-0.21012507098666586,0.21192361155097825,0.3408613362693593,1.0
-1.5176807234302139,-0.1743528469272053,0.7624141887981596,0.4957695333341217,1.0
0.16026706166359012,0.7009841647268389,0.057736869870929,-0.005322965417134264,1.0
-0.8096090192247428,1.1442934708429857,0.8534438499543363,0.06143526044777585,1.0
0.6516875033034144,0.7631321363583417,0.4538581182129758,-0.47558210630026326,1.0
-0.8803796693423052,0.8841284344436189,1.1491101163897175,-0.4268850569657154,1.0
0.7695158698734096,0.680781817261921,-1.3062888297952058,-0.6496622423153717,1.0
-2.2389708039043343,-1.2376291466782763,1.0919229531835644,1.167448134588994,1.0
1.2090696113296189,-1.2709936910253095,-0.6323082812653507,-0.20715683149983155,1.0
0.8071771991827014,0.24725216404836786,-0.030634732964216024,0.29794922024196807,1.0
0.8281519152599666,0.05084104844908206,-0.9788585548313353,0.19148313107167284,1.0
-0.4409844044261054,0.593282538334607,1.2089179233160654,0.2945972042289343,1.0
-0.7842751280681611,-0.9569324372371065,0.18367789755220224,0.44567379941975616,1.0
-0.43219347926356183,-0.132107187053229,-1.3296968001422218,-0.22712674181652212,1.0
0.9355154293983093,0.31666033709329794,-1.281320156974024,-0.5601687637664273,1.0
0.3299915854717586,0.17289031256043522,0.3808738644670651,0.10806076083885557,1.0
1.6780245411964798,0.6573999617781098,-1.6556740510341363,-0.9386994290242137,1.0
-0.7577465033135239,-0.1593064671125606,1.164685982842712,0.9649465453951248,1.0
0.8341477004132458,1.223276295119451,-0.9636217189803788,0.0020213992755677805,1.0
0.20006531168779798,-0.12619422981557227,1.8025587716436346,0.6929582325620209,1.0
0.8076130597780321,-2.2690169131690108,0.258980978364041,0.5013731144845515,1.0
0.14777826214483994,-1.3096087315973854,-0.17549598338309855,1.4550159995637912,1.0
-0.398589748203586,-0.954953221365999,-0.4668683124383726,-0.4583470276673459,1.0
0.4530113975930327,1.0529285650394464,-0.7960979879287062,-0.42016920126246693,1.0
-0.8759355239176917,0.24953161619942874,1.5225952151110254,1.215790426963595,1.0
0.9443624187150232,1.4280813728404098,0.37619441054559616,-0.7449286880511901,1.0
1.9053418856962834,1.0019182030220934,-1.4231843610242492,0.4050173563092012,1.0
0.31115342192275974,0.7677192395788358,-0.6483544304779411,-0.6118930879065481,1.0
0.34981978952666837,-0.5435119809704004,0.08879920193637549,1.2739925648601087,1.0
-1.7759408738779543,-1.8044894980730382,2.054527016205851,1.6511324364875672,1.0
-1.7435711671212382,-0.3009428225262618,0.34489121443398013,1.183392073250931,1.0
-0.2743075934545749,0.1969040733300337,-0.4520785257402112,0.5203617350638174,1.0
0.4504985736494146,-0.06819790658591386,-1.8334603945243857,-2.9153617379283356,1.0
-0.8484914210806576,2.7385441546877693,0.38955311000326726,-1.3021227434228815,1.0
0.07547302281019348,2.786900567814537,0.41855338453007873,-0.7344786329403711,1.0
0.3068013420447201,0.4035411088333288,-0.33081340097069994,-0.2601161960198649,1.0
0.8252095092778695,1.1064058639315266,0.14503163618182577,-0.7650966947556389,1.0
-0.8951417702351911,-1.5610899661121524,-0.04355048360697187,1.0338335844732869,1.0
-0.2163811196131988,0.8271983777423776,-0.08655711251541642,1.2323805263362746,1.0
0.35261057934092177,-0.11940607149779515,0.6234569925928398,1.0278787469889816,1.0
-0.7900857926527317,0.20053595344714348,0.5644267018449833,-0.1457336218351291,1.0
-0.9602456130066872,-0.017798778889931366,1.3491493310923952,-0.44150683441078126,1.0
0.999539014026086,-0.16682485942923325,-1.0814940619971587,-1.0246852623981715,1.0
-0.4445787647606366,-1.6018280233555995,-0.11511971695119123,0.9509728187515183,3.0
-0.34644103610166094,0.8399510922312038,1.1257227027205772,-1.2825575111070735,3.0
0.17471662772379123,0.020299059642498056,-0.496531314863059,-0.9854825859214533,3.0
0.28122704233436363,-0.36948902496108743,0.881360150418807,-0.06005275350090233,3.0
0.16245695755722514,0.5055851718160351,-0.13114112682529722,-0.3171841064223905,3.0
-0.652728893627427,-0.2803104089701217,0.3309974891360923,-0.3931669972752427,3.0
2.042024419509724,-0.22389833637223586,-0.29943836657993445,-0.6279433288832905,3.0
-0.03404804799204596,-1.327676551171662,0.22913861878842803,1.2820561230752845,3.0
-0.5131099256832297,0.6432780865682503,0.4008064122786277,-0.18425875488239196,3.0
-0.42497052630517856,-0.7310677867726576,-1.113986660516074,0.6915453886477096,3.0
0.3487094437166194,0.21489772528153123,-1.7766516717721392,-1.601306061655571,3.0
0.3862919060952603,-0.37949846977488516,-0.1922476267513033,0.23320022412122873,3.0
0.7296941888511316,0.5413744370272003,-0.38793594557243927,-0.824136521652893,3.0
-0.8902922975083879,-0.7122518918968622,0.2961094863909752,0.30059261609644833,3.0
-1.3552944967083373,-1.459923878977831,1.269071148408945,1.049250770774222,3.0
-0.07801554623005856,0.9187084020895235,0.06726893085718515,-0.31116281163456516,3.0
-1.1846443449208481,0.5864386441328675,1.2905222837994206,-0.3199255696475366,3.0
-0.016184296346262467,0.3501915912125271,1.3228352755420332,-1.1402671514467766,3.0
0.09715867289573768,0.2372180443466878,-1.4436304395936423,0.12464033603543383,3.0
0.4743289980899955,-1.9615011037919694,-0.33508913550667074,1.6584331395349805,3.0
-1.733172928873054,0.6739157076505878,1.7685648291323948,-0.343391504096229,3.0
0.7898779107489535,-0.4814513847105205,0.1510947067343696,-0.4540729998595908,3.0
-1.4670429203876068,0.23735431066080248,0.9194693850646958,-1.2411374868024496,3.0
0.7649951728198731,-0.6384068158017653,-0.5387480205908508,0.6532077392159005,3.0
0.8116882688634268,1.6053126623090457,-0.9145440546574467,-0.6978182721681613,3.0
-1.4421351420490243,0.4462167359892112,1.5764217613378309,-0.6413755546293668,3.0
-2.128469908833696,-0.5907430128381671,1.6734526086978314,-0.03991723096901013,3.0
0.657625125788337,0.334005796444772,-0.3176409401741402,-0.429075198825268,3.0
-0.9640692616398914,-1.8354783736529228,-0.31773107261037786,2.936280511226657,3.0
0.7192878411977309,-0.395406340594719,-0.8018594869060659,-0.4844703745400963,3.0
-1.3234762654207965,0.05148610257765823,0.599170932184395,0.34739042332591813,3.0
0.6810698896760423,0.8989678135069715,-0.8756840351948434,-0.3648089865709906,3.0
-1.2715464960213179,1.0187770229243762,0.16631718465912484,-1.7516079456652813,3.0
-0.7173102242048156,-0.13331409732864222,0.15026132117547186,1.1592658862037986,3.0
0.7038408766611668,1.1467923432144145,0.647943762473269,-0.4995453947388865,3.0
-0.3398647709925043,-0.04920679747182609,-0.09510948548151273,1.4776327809728835,3.0
-0.824134640930274,-1.7653368002585843,1.4516464917985306,1.563054403923265,3.0
0.8446529304754943,-0.14537544942890845,-1.011494443191895,-1.4798249259963319,3.0
0.05940824001910328,1.2592536316006224,-0.08007202424222634,-1.3318342577596236,3.0
0.20702814382879195,-0.4615033848668925,1.5524933221917663,0.5105364404331207,3.0
-2.919265017550622,-1.1063926737223524,1.4233950305585472,0.8711583381981322,3.0
0.47243419498169303,-0.10092382674696451,-0.4683292086935841,-0.7777782073721132,3.0
-0.9727512474706607,1.6145623738419363,1.1763429258206162,-0.14362772018910416,3.0
0.3456474033622682,0.8778536635839626,0.07183073398563351,0.3591228637049907,3.0
1.9279083835385353,0.9917531332303533,-1.5496965068267112,-1.2906483982695565,3.0
1.1343038399916472,-1.8861173971235339,-1.4032556977163286,1.2796857515249453,3.0
-0.6984923867439576,-0.05933302020151242,1.1117974794000864,-0.1293819494863901,3.0
-0.8977992999493735,-0.7350411826616077,0.6880146645499019,-0.08433756710835222,3.0
0.5113270903391322,-2.1014765178690404,0.08711227178068766,0.9874789563622344,3.0
1.3491956376273226,0.15051876487238855,-0.3281571393312014,0.7643269067311474,3.0
0.43692526706922113,0.5248474109685225,-1.8767829328944812,-1.1866062419444732,3.0
2.0041241038755007,0.04079992380590948,-2.8178259804045687,-1.3491789443552122,3.0
-0.4964931845418265,0.7694269357972661,-1.1352242012343778,-0.7624191927075982,3.0
0.60367448498957,0.14290233134945815,0.35980530020872975,-0.2836779937768507,3.0
-0.2007629789151898,0.851115035160789,0.7043883973138104,-0.7409123329095778,3.0
0.8513735148276691,0.2751021744879543,-0.10313090377152545,1.222749541971816,3.0
0.27709165927623886,0.6894407849862136,-0.5486252713743343,-0.5603199696375175,3.0
-0.7664162591166758,2.0965813598031127,0.8576888366719211,-1.7238779305063285,3.0
-1.6918516889478654,0.7017855478418799,2.4075807066673893,-0.6097411300447118,3.0
0.13338835650148298,1.7723040126985026,0.11501644637735765,-1.1389585975414496,3.0
0.7224653778308802,-0.07608102279362142,-0.39120736796157085,1.1501945824175113,3.0
0.36344486315400104,0.15435613455763283,-0.42393101859181676,-0.3542309850861826,3.0
1.5194879990145278,1.912749026286994,-0.6353665296345892,-1.1727871616715937,3.0
-1.226213861624711,-0.5706242180713488,0.3458101791627084,1.2976273297885212,3.0
1.5081992562022501,-2.1073625631905846,-1.6333830165316323,1.6618721692239127,3.0
0.2754510614366762,0.16120912292702527,-0.5866537287117186,0.2878088327178831,3.0
-1.5815324782521816,-2.0351006622294636,1.645326296119532,0.8353355650183074,3.0
1.0857563454850212,-0.5822360545333357,-1.2967825881660737,0.7598162773406247,3.0
0.7189806436338364,-0.9589357750575782,-0.6104369884898466,1.3161861920030142,3.0
0.9085442584579428,0.30888666471952875,-1.0121179889922471,1.1117861579223907,3.0
-0.05148522055601269,-1.015837031801568,-0.21268818810837778,1.5513173062182535,3.0
0.5318940303332064,1.3964965202043704,-0.17596647809421978,0.40231759888693414,3.0
1.0368939304247355,0.9164145766497864,-0.41056076889738286,-0.6820353631106004,3.0
